schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,correctness_passed,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,copy_roofline_gbps,copy_roofline_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float16,same,1e-06,True,,False,258.255996,241.046397,276.3776,402792448,1559.663491,4148.155822,37.598961,2,805584896,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float16,float32,float32,1e-06,True,469.514871,False,85.648,73.3952,101.363199,268443648,3134.266384,4148.155822,75.558068,2,536887296,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float16,float32,float32,1e-06,True,,False,885.792017,880.243218,895.337617,268443648,303.054942,4148.155822,7.305775,2,536887296,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float16,float32,float32,1e-06,True,1021.325865,False,138.032001,115.283199,165.251203,402800640,2918.16853,4148.155822,70.348575,2,805601280,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float32,float32,1e-06,True,,False,2031.247973,2008.291292,2126.358342,402800640,198.302051,4148.155822,4.780487,2,805601280,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,486.905964,False,84.144,70.611201,98.185597,268439552,3190.239971,4148.155822,76.907428,2,536879104,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,,False,86.271998,81.4784,90.9472,268439552,3111.54905,4148.155822,75.010419,2,536879104,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,1028.874696,False,142.240003,120.019197,170.528002,402792448,2831.780373,4148.155822,68.266008,2,805584896,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,,False,283.551991,236.102402,442.137596,402792448,1420.52414,4148.155822,34.244715,2,805584896,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,float32,float32,1e-06,True,493.492429,False,86.703997,73.887996,101.158398,268443648,3096.093109,4148.155822,74.637821,2,536887296,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,float32,float32,1e-06,True,,False,887.120008,882.009584,897.359991,268443648,302.601278,4148.155822,7.294839,2,536887296,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,float32,float32,1e-06,True,1016.191166,False,134.256002,111.846402,160.614403,402800640,3000.243083,4148.155822,72.327155,2,805601280,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,float32,float32,1e-06,True,,False,2034.096003,2012.563229,2065.711951,402800640,198.0244,4148.155822,4.773794,2,805601280,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float32,float32,same,1e-06,True,512.837024,False,161.647998,145.587201,190.259203,536879104,3321.285208,4148.155822,80.066549,2,1073758208,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float32,float32,same,1e-06,True,,False,164.095998,154.838403,176.489599,536879104,3271.737953,4148.155822,78.872108,2,1073758208,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float32,float32,same,1e-06,True,1181.373871,False,271.871991,225.321597,351.647994,805453824,2962.621562,4148.155822,71.420209,2,1610907648,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float32,float32,same,1e-06,True,,False,468.528003,434.137601,509.062386,805453824,1719.115655,4148.155822,41.44289,2,1610907648,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float16,same,1e-06,True,0.95357,False,163.36,133.564799,204.1504,536879104,3286.478361,4148.155822,79.227457,2,1073758208,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float16,same,1e-06,True,,False,164.159998,155.753599,188.163202,536879104,3270.462412,4148.155822,78.841359,2,1073758208,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float16,same,1e-06,True,1267.959551,False,254.464008,231.036799,279.852793,805453824,3165.295676,4148.155822,76.306094,2,1610907648,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float16,same,1e-06,True,,False,414.223999,396.092793,434.876803,805453824,1944.488553,4148.155822,46.875977,2,1610907648,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float32,float32,1e-06,True,0.37256,False,149.135999,135.420798,164.294404,536887296,3599.984566,4148.155822,86.785182,2,1073774592,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float32,float32,1e-06,True,,False,1724.240005,1719.132781,1734.246373,536887296,311.376197,4148.155822,7.506377,2,1073774592,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float32,float32,1e-06,True,1103.469364,False,220.415995,197.868802,250.159997,805470208,3654.318325,4148.155822,88.095011,2,1610940416,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float32,float32,1e-06,True,,False,3943.184018,3919.705629,3986.419272,805470208,204.268988,4148.155822,4.924333,2,1610940416,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,0.892096,False,154.096,134.726405,175.695999,536879104,3484.056071,4148.155822,83.990482,2,1073758208,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,,False,161.311999,156.425604,166.454403,536879104,3328.203156,4148.155822,80.233321,2,1073758208,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,1117.42155,False,251.999997,229.929598,277.711993,805453824,3196.245376,4148.155822,77.052201,2,1610907648,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,,False,467.872009,440.479994,493.363196,805453824,1721.525992,4148.155822,41.500996,2,1610907648,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,float32,float32,1e-06,True,0.819555,False,149.952002,135.897599,167.964797,536887296,3580.394322,4148.155822,86.312918,2,1073774592,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,float32,float32,1e-06,True,,False,1726.447999,1722.019184,1739.401615,536887296,310.977971,4148.155822,7.496777,2,1073774592,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,float32,float32,1e-06,True,1092.634458,False,221.040003,199.232005,246.694398,805470208,3644.001977,4148.155822,87.846314,2,1610940416,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,float32,float32,1e-06,True,,False,3952.44801,3924.30408,4049.862242,805470208,203.790209,4148.155822,4.912791,2,1610940416,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float32,float32,same,1e-06,True,1.599744,False,277.040005,263.068807,293.110391,1073758208,3875.82367,4148.155822,93.434862,2,2147516416,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float32,float32,same,1e-06,True,,False,367.936,359.967992,375.980788,1073758208,2918.328751,4148.155822,70.352438,2,2147516416,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float32,float32,same,1e-06,True,1063.888713,False,434.080005,412.038401,459.683204,1610776576,3710.78271,4148.155822,89.456203,2,3221553152,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float32,float32,same,1e-06,True,,False,886.863977,869.622409,908.998388,1610776576,1816.261138,4148.155822,43.784786,2,3221553152,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float16,same,1e-06,True,556.594389,False,275.183991,261.331198,289.558405,1073758208,3901.964666,4148.155822,94.065046,2,2147516416,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float16,same,1e-06,True,,False,402.656004,397.94881,407.62561,1073758208,2666.688682,4148.155822,64.286126,2,2147516416,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float16,same,1e-06,True,1103.920605,False,492.032006,467.727995,518.419218,1610776576,3273.723163,4148.155822,78.919966,2,3221553152,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float16,same,1e-06,True,,False,1063.968003,1044.899189,1086.796784,1610776576,1513.933287,4148.155822,36.496539,2,3221553152,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float32,float32,1e-06,True,550.20681,False,280.431986,265.871993,308.160004,1073774592,3829.001848,4148.155822,92.306124,2,2147549184,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float32,float32,1e-06,True,,False,3437.423944,3429.568028,3451.871991,1073774592,312.377702,4148.155822,7.53052,2,2147549184,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float32,float32,1e-06,True,1129.241447,False,492.144004,466.847998,519.606417,1610809344,3273.044744,4148.155822,78.903611,2,3221618688,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float32,float32,1e-06,True,,False,7832.047939,7788.489676,7935.996771,1610809344,205.668984,4148.155822,4.958082,2,3221618688,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,550.861746,False,277.631998,262.88639,298.140806,1073758208,3867.559271,4148.155822,93.235631,2,2147516416,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,,False,402.976006,398.086414,410.476801,1073758208,2664.571069,4148.155822,64.235077,2,2147516416,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,1189.12799,False,487.919986,462.927988,538.236821,1610776576,3301.312964,4148.155822,79.585076,2,3221553152,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,,False,1045.264006,1024.111974,1087.61282,1610776576,1541.023672,4148.155822,37.149609,2,3221553152,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,float32,float32,1e-06,True,574.116146,False,279.66401,265.449592,299.232006,1073774592,3839.516542,4148.155822,92.559603,2,2147549184,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,float32,float32,1e-06,True,,False,3449.936032,3441.983962,3464.393544,1073774592,311.244783,4148.155822,7.503209,2,2147549184,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,float32,float32,1e-06,True,1083.982626,False,497.135997,473.29919,522.588789,1610809344,3240.178451,4148.155822,78.1113,2,3221618688,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,float32,float32,1e-06,True,,False,7863.071918,7798.707247,8091.616344,1610809344,204.857511,4148.155822,4.93852,2,3221618688,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float32,float32,same,1e-06,True,545.879891,False,534.464002,521.347189,553.372818,2147516416,4018.074949,4148.155822,96.864128,2,4295032832,188743680,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float32,float32,same,1e-06,True,,False,772.128016,766.697592,780.000013,2147516416,2781.295811,4148.155822,67.048971,2,4295032832,188743680,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float32,float32,same,1e-06,True,1102.895587,False,793.919981,769.923216,821.849626,3221422080,4057.615577,4148.155822,97.817337,2,6442844160,188743680,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float32,float32,same,1e-06,True,,False,1766.719997,1745.401561,1830.697584,3221422080,1823.391418,4148.155822,43.956676,2,6442844160,188743680,False,24
